text,label,intent_name
Why would I be charged an extra fee while doing a transfer?,64,transfer_fee_charged
The cast deposit from a week ago still is not in my account. Why?,6,balance_not_updated_after_cheque_or_cash_deposit
Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up?,59,top_up_failed
What are the countries you have offices in?,24,country_support
What do I do if I got the wrong amount at the ATM?,75,wrong_amount_of_cash_received
"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",35,failed_transfer
It kept my cash,75,wrong_amount_of_cash_received
"Give me my card, I need it now!",12,card_delivery_estimate
I have been charged a pound for something that appears on my statement,34,extra_charge_on_statement
I can't seem to figure out why my transfers are getting declined.,27,declined_transfer
where can I find the auto-top up option?,4,automatic_top_up
Can you tell me why I was charged extra when I withdrew money?,19,cash_withdrawal_charge
Where can I find out where my funds came from?,70,verify_source_of_funds
top up by my card is that possible?,62,topping_up_by_card
Where can I update my pin number?,21,change_pin
I managed to drunken block my card :(( Help!,49,pin_blocked
Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.,64,transfer_fee_charged
There is unexpected money in my account.,20,cash_withdrawal_not_recognised
What is an exchange rate?,32,exchange_rate
Why is my withdrawl to cash still pending?,46,pending_cash_withdrawal
This fee shouldn't be there after I paid with a card.,15,card_payment_fee_charged
I noticed on my online statement that an ATM withdrawal I made early is still pending.  Is this accurate?,46,pending_cash_withdrawal
How can I set up Google Pay on my device?,2,apple_pay_or_google_pay
How old do you have to be to open an account?,1,age_limit
"I want to do a bank transfer to this bank, from an account at another bank.",65,transfer_into_account
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,59,top_up_failed
"I had a cheque deposited, but I don't see my money yet?",6,balance_not_updated_after_cheque_or_cash_deposit
I wanted $100 but only got $20,75,wrong_amount_of_cash_received
Why was I charged a fee to transfer money?,64,transfer_fee_charged
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,17,card_payment_wrong_exchange_rate
Can you tell me why my credit card was declined while trying to top-up?,59,top_up_failed
Where can I have a new bank card sent to China?,9,card_about_to_expire
Are there any limit on the auto top-up?,4,automatic_top_up
I found my card again. Can I put it back into the app?,13,card_linking
What is the return policy?,52,request_refund
Why can't I transfer to another account?,7,beneficiary_not_allowed
Do you have a children account available?,1,age_limit
A friend was telling me about her disposable cards. What would I have to do to be able to get that feature?,29,disposable_card_limits
Why hasn't my cash arrived from a deposited check?,6,balance_not_updated_after_cheque_or_cash_deposit
"app malfunctioning, does not know its me",68,unable_to_verify_identity
Am I able to get a refund for a purchase?,52,request_refund
How to exchange my currency,33,exchange_via_app
Where do we mail the card?,43,order_physical_card
"Why, when paying with the card, was I charged an extra fee?",15,card_payment_fee_charged
Do you support direct deposits from my employer?,50,receiving_money
Why did I get a fee from the ATM?,19,cash_withdrawal_charge
Does a discount apply if I exchange currencies frequently?,31,exchange_charge
I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,35,failed_transfer
How long does it take for a transfer to reach my account?,67,transfer_timing
"I haven't received my card yet, how long does it normally take?",12,card_delivery_estimate
Where is my PIN located?,38,get_physical_card
I made a purchase but never expected to see a fee charged for the transaction.,15,card_payment_fee_charged
"Help! I'm missing money, I deposited a cheque but its not showing on my balance.",6,balance_not_updated_after_cheque_or_cash_deposit
I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?,25,declined_card_payment
I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?,53,reverted_card_payment?
Did I not get my refund? I don't see it.,51,Refund_not_showing_up
Why didn't my transfer work?,35,failed_transfer
What currencies are accepted to add money?,54,supported_cards_and_currencies
I tried to withdraw cash from your ATM but my transaction was cancelled.,26,declined_cash_withdrawal
Can you tell me when the transfer will be completed?,48,pending_transfer
To many charges on my card how do I go about fixing that?,63,transaction_charged_twice
I sent money to my family last Friday but they don't have it.,66,transfer_not_received_by_recipient
My plans may change so I may need to change from GBP to AUD.,33,exchange_via_app
What US cards do you accept?  I only have 1 other.,54,supported_cards_and_currencies
Do you take both Visa and Mastercard?,73,visa_or_mastercard
Recipient has not received the money,66,transfer_not_received_by_recipient
Why is my payment in pending status?,45,pending_card_payment
I need help reapplying my top-up. It seems it isn't working.,59,top_up_failed
How do I get refills to my card when I'm traveling?,4,automatic_top_up
"I just saw the exchange rate you use, but it's so bad that I can't believe that it's the official interbank exchange rate! Is this truly the official interbank exchange rate?",17,card_payment_wrong_exchange_rate
Where is the cash I deposited?,6,balance_not_updated_after_cheque_or_cash_deposit
How can I receive a virtual card?,40,getting_virtual_card
I received the wrong amount of cash back,75,wrong_amount_of_cash_received
I would like it if I could get an item refunded,52,request_refund
Please help me with my card. As i have tried to use my card in two different ATMs but repeatedly it was declining by ATM.,26,declined_cash_withdrawal
My card was stolen and used to make several purchases. Please freeze my card so no one can use it.,22,compromised_card
I thought that transfers are free. Why was I charged an extra fee?,64,transfer_fee_charged
My wallet was just stolen and I see my account already has a withdrawal. Can you please help me.,20,cash_withdrawal_not_recognised
